date-time,temperature,humidity
2020-05-19 06:15:03.535676,19.700000762939453,67.5
2020-05-19 06:20:06.251067,19.700000762939453,67.69999694824219
2020-05-19 06:25:04.501543,19.700000762939453,67.5999984741211
2020-05-19 06:30:03.404852,19.799999237060547,68.4000015258789
2020-05-19 06:35:05.593201,19.799999237060547,69.4000015258789
2020-05-19 06:40:05.331781,19.799999237060547,69.30000305175781
2020-05-19 06:45:03.590717,19.799999237060547,69.30000305175781
2020-05-19 06:50:06.042863,19.700000762939453,68.9000015258789
2020-05-19 06:55:10.823423,19.700000762939453,68.69999694824219
2020-05-19 07:00:03.036106,19.700000762939453,68.69999694824219
2020-05-19 07:05:03.380100,19.700000762939453,68.5
2020-05-19 07:10:03.346755,19.700000762939453,68.5
2020-05-19 07:15:05.754369,19.700000762939453,68.5
2020-05-19 07:20:05.733224,19.799999237060547,69.4000015258789
